"ensembl_gene_id","PC3MNT1","PC3MNT2","PC3MNT3","PC3MTR1","PC3MTR2","PC3MTR3"
"ENSG00000007255",49.2736,63.6904,73.2116,64.6463,73.6043,62.1232
"ENSG00000130201",0,0,0,0,0,0
"ENSG00000104879",0,0,0,0,0,0
"ENSG00000242675",0,0,0,0.363181,0,0
"ENSG00000104884",311.376,263.053,234.653,231.71,232.454,212.375
"ENSG00000104881",47.6174,38.0635,69.4572,62.4672,41.3085,38.6464
"ENSG00000012061",693.558,734.889,698.326,576.502,660.186,672.158
"ENSG00000125744",51.344,46.7314,49.1832,46.124,48.4436,46.9536
"ENSG00000125743",1488.15,1567.76,1302.42,1445.46,1763.12,1499.99
"ENSG00000177051",51.758,49.3695,65.3273,62.8304,61.5873,54.5384
"ENSG00000177045",34.7814,33.5411,54.064,49.0295,40.933,35.0346
"ENSG00000104941",0,0,0,0,0,0
"ENSG00000125755",280.321,273.982,298.854,285.461,270.383,262.94
"ENSG00000170604",74.5316,63.6904,116.763,83.8949,77.3596,78.3764
"ENSG00000176182",28.5704,27.1344,33.4145,28.6913,22.9075,22.3932
"ENSG00000188425",0,0,0,0,0,0
"ENSG00000104967",0.828128,1.50747,2.25267,1.08954,0.375532,2.16709
"ENSG00000008438",0,0,0.750888,0,0,0
"ENSG00000204869",0,0,0,0,0,0
"ENSG00000188624",0,0,0,0,0,0
"ENSG00000259339",0,0,0,0,0,0
"ENSG00000268238",0,0,0,0,0,0
"ENSG00000199796",0,0,0,0,0,0
"ENSG00000169515",0,0,0,0,0,0
"ENSG00000182013",0,0,0,0,0,0
"ENSG00000204851",0,0,0,0,0,0
"ENSG00000160013",0,0,0,0,0,0
"ENSG00000167414",0,0,0,0,0,0
"ENSG00000197380",0,0.753733,0.750888,0.726363,0.375532,0
"ENSG00000105287",70.805,70.474,66.0782,63.5567,55.5788,61.4008
"ENSG00000243560",0,0,0,0,0,0
"ENSG00000211513",0,0,0,0,0,0
"ENSG00000090372",267.485,302.624,310.868,345.386,312.067,306.282
"ENSG00000105281",951.52,1021.31,1086.91,1097.9,1126.22,1144.22
"ENSG00000042753",563.955,589.042,541.766,582.543,619.628,581.863
"ENSG00000130748",23.1876,22.612,57.0675,23.97,26.6628,16.9755
"ENSG00000130749",121.321,113.437,162.192,154.715,142.327,133.998
"ENSG00000105327",4.55471,6.40673,7.50888,14.5273,15.0213,11.1966
"ENSG00000105419",0.828128,1.1306,1.12633,1.08954,1.50213,1.08354
"ENSG00000118160",0,0,0,0.363181,0,0
"ENSG00000118162",47.6174,39.1941,40.1725,41.0395,51.4479,39.3688
"ENSG00000105402",253.407,261.545,238.407,233.889,235.459,241.63
"ENSG00000118156",0,0.376866,0.375444,0.726363,0,0.361181
"ENSG00000213035",0,0,0,0,0,0
"ENSG00000178928",0,0,0,0,0,0
"ENSG00000105398",0.414064,0,0.375444,0.363181,0.375532,0
"ENSG00000188334",0,0,0,0,0,0
"ENSG00000105507",0,0,0,0,0,0
"ENSG00000105499",0.414064,1.1306,1.12633,1.45273,0.375532,0.361181
"ENSG00000105486",155.688,119.844,143.42,168.153,123.55,142.305
"ENSG00000105483",45.9611,49.3695,48.4323,34.5022,40.5575,42.2582
"ENSG00000105479",0,1.88433,0,0,0.375532,0
"ENSG00000161558",9.52348,8.66793,11.6388,8.35317,11.266,10.8354
"ENSG00000105438",689.003,649.718,658.905,624.309,653.801,628.817
"ENSG00000142235",2.89845,3.76866,10.137,5.08454,5.63298,3.25063
"ENSG00000105523",2.07032,0.753733,0.375444,2.90545,5.25745,5.05654
"ENSG00000105516",18.6329,27.1344,25.9056,28.6913,32.6713,23.1156
"ENSG00000063180",62.9378,82.5337,69.4572,74.089,76.233,73.681
"ENSG00000142233",1.65626,3.01493,2.62811,0.726363,1.50213,1.44473
"ENSG00000176909",2.48439,2.63806,3.379,1.08954,2.25319,0.722363
"ENSG00000105538",0,0.376866,0.375444,0,0.751064,0
"ENSG00000182264",0,0,0,0,0.375532,0
"ENSG00000174951",4.14064,4.89926,6.38255,1.81591,1.87766,1.80591
"ENSG00000206758",0,0,0,0,0,0
"ENSG00000105559",5.7969,9.79853,10.5124,6.53727,7.13511,9.39072
"ENSG00000104804",0,0,0,0,0,0
"ENSG00000235191",0.414064,0.376866,0,0,0,0
"ENSG00000104812",180.532,171.851,188.473,177.233,160.352,148.446
"ENSG00000104826",0.414064,0.376866,0.375444,0,0,0
"ENSG00000267019",0,0,0,0,0,0
"ENSG00000267685",0,0,0,0,0,0
"ENSG00000104848",0.414064,0.376866,0,0.363181,1.50213,0.361181
"ENSG00000221916",0.414064,0.376866,0.750888,0.363181,0.375532,0
"ENSG00000130528",0.828128,0.753733,0,0.726363,0,0
"ENSG00000269009",0,0,0,0,0,0
"ENSG00000063127",5.38283,4.5224,6.00711,5.08454,6.38405,4.33418
"ENSG00000265407",0,0,0,0,0,0
"ENSG00000142538",0,0,0,0,0,0
"ENSG00000104888",0,0.376866,0.750888,1.08954,1.50213,0.361181
"ENSG00000104872",308.892,322.221,311.994,286.55,329.717,310.616
"ENSG00000207782",0,0,0,0,0,0
"ENSG00000268681",0,0,0,0,0,0
"ENSG00000142546",283.22,287.926,352.918,331.221,336.101,305.921
"ENSG00000126458",118.422,130.396,128.402,127.113,138.571,121.357
"ENSG00000126456",168.938,157.907,181.715,169.969,195.277,154.224
"ENSG00000126467",0,0,0,0,0,0
"ENSG00000206599",0,0,0,0,0,0
"ENSG00000010361",8.28128,10.9291,9.3861,8.35317,7.88617,11.5578
"ENSG00000268006",79.9144,65.9516,63.4501,52.6613,59.3341,55.9831
"ENSG00000039650",124.888,108.681,141.542,124.571,124.059,89.9342
"ENSG00000204673",494.393,495.202,542.517,488.479,480.306,490.123
"ENSG00000105053",133.329,134.541,144.171,111.86,137.069,119.19
"ENSG00000161652",0,0,0,0,0.375532,0
"ENSG00000131398",23.6017,17.3359,23.2775,18.8854,18.0255,16.9755
"ENSG00000131401",0,0,0,0,0,0
"ENSG00000131400",0.414064,0.376866,0.375444,0,0,0.361181
"ENSG00000142530",5.7969,8.66793,10.8879,9.07954,12.7681,11.5578
"ENSG00000161677",16.1485,19.2202,63.0746,43.945,40.1819,27.0886
"ENSG00000204653",0.828128,0.376866,0,0.363181,0.375532,0.361181
"ENSG00000131409",0.414064,0,0,0,0,0
"ENSG00000167748",0,0,0,0,0,0
"ENSG00000174562",0,0,0,0,0,0
"ENSG00000197588",0,0,0,0,0,0
"ENSG00000167749",0,0,0,0,0,0
"ENSG00000167754",0,0.376866,0,0,0.375532,0
"ENSG00000167755",0,0,0,0,0,0
"ENSG00000169035",0,0,0,0,0,0
"ENSG00000129451",0.828128,0.376866,1.50178,0.363181,0.375532,0
"ENSG00000167757",0,0.376866,0,0,0,0
"ENSG00000186474",0,0,0,0,0,0
"ENSG00000167759",0,0,0.375444,0,0,0
"ENSG00000129437",1.24219,1.88433,1.50178,1.81591,1.87766,1.08354
"ENSG00000142544",38.508,44.0934,76.2152,39.2236,30.4181,43.7029
"ENSG00000186806",51.758,41.4553,55.1903,51.2086,60.8362,43.7029
"ENSG00000105374",0,0,0,0,0,0
"ENSG00000105370",0,0,0,0,0,0
"ENSG00000262874",0,0,0,0,0,0
"ENSG00000268144",0,0,0,0,0,0
"ENSG00000142512",0,0,0,0,0,0
"ENSG00000105366",0,0,0,0,0,0
"ENSG00000268957",0,0,0,0,0,0
"ENSG00000254521",0,0,0,0,0,0
"ENSG00000105492",0,0,0,0,0,0
"ENSG00000269130",0,0,0,0,0,0
"ENSG00000268267",0,0,0,0,0,0
"ENSG00000269959",0.414064,0.753733,0,0.363181,0,0
"ENSG00000105509",0,0.376866,0,0.363181,0,0
"ENSG00000171051",0,0,0,0,0,0
"ENSG00000256683",9.52348,13.5672,13.8914,9.8059,10.8904,7.94599
"ENSG00000197619",17.8048,16.959,19.1477,13.0745,8.63724,9.02953
"ENSG00000142556",74.1175,66.3285,61.9483,66.4622,73.9798,71.8751
"ENSG00000269776",0,0,0,0,0,0
"ENSG00000213020",60.8674,52.0076,59.3202,62.8304,54.8277,58.5114
"ENSG00000189190",25.2579,23.3657,23.2775,31.2336,34.1734,23.838
"ENSG00000182986",16.9766,14.3209,13.1405,7.98999,12.3926,9.39072
"ENSG00000213793",5.38283,4.5224,4.12989,4.35818,5.25745,5.05654
"ENSG00000170949",110.555,111.176,106.251,108.228,107.027,87.4059
"ENSG00000170954",0,0,0,0,0,0
"ENSG00000197497",0.828128,0.376866,1.12633,0.726363,0.375532,1.08354
"ENSG00000267809",17.8048,15.8284,18.3968,19.6118,18.0255,13.7249
"ENSG00000197928",0.414064,0.753733,0.375444,0.363181,0,0
"ENSG00000228567",0,0,0,0,0,0
"ENSG00000163098",0,0,0,0,0,0
"ENSG00000269118",0,0,0,0,0,0
"ENSG00000251843",0,0,0,0,0,0
"ENSG00000252734",0,0,0,0,0,0
"ENSG00000252025",0,0,0,0,0,0
"ENSG00000252191",0,0,0,0,0,0
"ENSG00000252063",0,0,0,0,0,0
"ENSG00000252979",0,0,0,0,0,0
"ENSG00000237589",0,0,0,0,0,0
"ENSG00000229000",0,0,0,0,0,0
"ENSG00000269877",0,0,0,0,0,0
"ENSG00000142405",0.414064,0.753733,3.00355,1.81591,0.751064,0.361181
"ENSG00000189068",0,0.376866,0,0,0,0
"ENSG00000273421",0,0.376866,0,0,0,0
"ENSG00000272759",0,0.376866,0,0,0,0
"ENSG00000273242",0,0.376866,0,0,0,0
"ENSG00000272649",0,0.376866,0,0,0,0
"ENSG00000272898",0,0.376866,0,0,0,0
"ENSG00000273460",0,0.376866,0,0,0,0
"ENSG00000273414",0,0.376866,0,0,0,0
"ENSG00000272598",0,0.376866,0,0,0,0
"ENSG00000273349",0,0.376866,0,0,0,0
"ENSG00000248385",0,0,0,0,0,0
"ENSG00000273215",0,0,0,0,0,0
"ENSG00000273418",0,0,0,0,0,0
"ENSG00000273276",0,0,0,0,0,0
"ENSG00000272875",0,0,0,0,0,0
"ENSG00000273358",0,0,0,0,0,0
"ENSG00000273103",0,0,0,0,0,0
"ENSG00000272749",0,0,0,0,0,0
"ENSG00000272838",0,0,0,0,0,0
"ENSG00000170909",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000271658",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000272919",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000272833",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000273239",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000272891",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000273268",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000273222",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000273380",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000273074",1.65626,1.88433,4.50533,2.90545,2.62872,2.88945
"ENSG00000105619",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000271203",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000272560",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000273031",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000273430",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000273417",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000272680",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000273458",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000272722",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000273037",68.3206,78.3882,70.2081,95.8799,103.647,94.2683
"ENSG00000105617",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000271542",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000262174",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000273182",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000273292",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000273315",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000272726",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000273128",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000262168",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000272996",128.774,103.261,103.998,115.129,105.9,106.91
"ENSG00000167608",9.10941,6.02986,11.2633,7.26363,12.3926,10.4743
"ENSG00000272757",9.10941,6.02986,11.2633,7.26363,12.3926,10.4743
"ENSG00000273347",9.10941,6.02986,11.2633,7.26363,12.3926,10.4743
"ENSG00000272946",9.10941,6.02986,11.2633,7.26363,12.3926,10.4743
"ENSG00000272621",9.10941,6.02986,11.2633,7.26363,12.3926,10.4743
"ENSG00000272723",9.10941,6.02986,11.2633,7.26363,12.3926,10.4743
"ENSG00000273099",9.10941,6.02986,11.2633,7.26363,12.3926,10.4743
"ENSG00000125505",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000271019",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000261917",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000273316",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000273130",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000273470",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000273446",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000273057",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000262053",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000272809",305.993,288.303,380.7,344.296,327.088,295.808
"ENSG00000105609",0,0,0,1.81591,0.751064,0
"ENSG00000263021",0,0,0,1.81591,0.751064,0
"ENSG00000212314",0,0,0,0,0,0
"ENSG00000271561",0,0,0,0,0,0
"ENSG00000131042",0.414064,0.376866,0.375444,0.363181,0.375532,0.361181
"ENSG00000271481",0.414064,0.376866,0.375444,0.363181,0.375532,0.361181
"ENSG00000167613",0.828128,1.1306,0,1.45273,2.25319,0.361181
"ENSG00000262936",0.828128,1.1306,0,1.45273,2.25319,0.361181
"ENSG00000226696",4.14064,5.27613,3.75444,2.54227,3.00426,1.80591
"ENSG00000271637",4.14064,5.27613,3.75444,2.54227,3.00426,1.80591
"ENSG00000262741",4.14064,5.27613,3.75444,2.54227,3.00426,1.80591
"ENSG00000262451",4.14064,5.27613,3.75444,2.54227,3.00426,1.80591
"ENSG00000182909",26.086,19.9739,27.7829,20.3382,24.4096,20.2262
"ENSG00000261906",26.086,19.9739,27.7829,20.3382,24.4096,20.2262
"ENSG00000167617",0,0,0.375444,0,0,0.361181
"ENSG00000270365",0,0,0.375444,0,0,0.361181
"ENSG00000263030",0,0,0.375444,0,0,0.361181
"ENSG00000261931",0,0,0.375444,0,0,0.361181
"ENSG00000199308",0,0,0,0,0,0
"ENSG00000271059",0,0,0,0,0,0
"ENSG00000167634",0,0,0,0,0,0
"ENSG00000270884",0,0,0,0,0,0
"ENSG00000263026",0,0,0,0,0,0
"ENSG00000262736",0,0,0,0,0,0
"ENSG00000262690",0,0,0,0,0,0
"ENSG00000262457",0,0,0,0,0,0
"ENSG00000263168",0,0,0,0,0,0
"ENSG00000263068",0,0,0,0,0,0
"ENSG00000262009",0,0,0,0,0,0
"ENSG00000125503",240.157,186.926,232.024,225.172,233.205,189.981
"ENSG00000105048",811.152,893.173,943.116,870.546,955.729,869.725
"ENSG00000129990",2.48439,2.63806,3.379,5.08454,3.75532,2.52827
"ENSG00000080031",141.196,194.086,180.964,197.934,215.18,221.043
"ENSG00000133265",428.556,429.628,538.762,451.798,459.651,426.555
"ENSG00000180061",0.414064,0.376866,0,0.363181,0,0
"ENSG00000095752",9.10941,7.53733,10.5124,18.1591,18.7766,11.1966
"ENSG00000233493",7.03909,9.79853,19.5231,12.7113,10.1394,11.5578
"ENSG00000187902",0,0.376866,0.375444,0,1.1266,0.722363
"ENSG00000063241",516.338,492.187,712.218,638.836,625.261,516.851
"ENSG00000187550",0.414064,0.376866,0,0,0.375532,0.722363
"ENSG00000231274",7.86722,9.04479,11.6388,17.0695,20.2787,15.892
"ENSG00000179943",108.899,97.2315,110.005,110.044,92.0054,103.298
"ENSG00000179922",28.5704,39.571,39.0462,28.6913,26.6628,25.6439
"ENSG00000185792",0.414064,0,0,0.363181,0.375532,0
"ENSG00000179873",5.7969,5.27613,3.75444,3.63181,5.63298,5.05654
"ENSG00000173572",0,0,0,0,0,0
"ENSG00000142409",185.501,187.679,379.574,293.451,246.349,216.348
"ENSG00000197213",0,1.1306,0.375444,0.726363,0.751064,0.361181
"ENSG00000131848",0.414064,0,0,0.363181,0.375532,0
"ENSG00000213014",0,0,0.750888,0,0,0
"ENSG00000018869",0,0,0,0,0,0
"ENSG00000198046",0,0.753733,0.375444,0.363181,0,0
"ENSG00000268847",0,0,0,0,0,0
"ENSG00000127903",0,0,0,0.363181,0,0
"ENSG00000258873",0,0,0,0,0,0
"ENSG00000186230",6.4402,16.3026,0.391137,3.3225,12.7511,7.33547
"ENSG00000251369",123.391,109.291,110.005,79.1735,89.3766,70.4304
"ENSG00000083817",57.1409,56.53,51.4359,33.7759,32.2958,31.4228
"ENSG00000179909",3.72658,0.753733,0.375444,1.45273,0.751064,0.722363
"ENSG00000083814",24.4298,19.9739,17.6459,11.985,8.26171,5.05654
"ENSG00000178935",59.6252,54.6456,54.064,37.7709,45.4394,38.2852
"ENSG00000196724",0.414064,0,0,0,0,0.361181
"ENSG00000152454",13.6641,10.1754,8.63522,12.7113,9.3883,8.66835
"ENSG00000235974",0,0,0,0,0,0
"ENSG00000270837",0,0,0,0,0,0
"ENSG00000121413",0,0.753733,0,0,0,0
"ENSG00000181894",65.8362,78.0113,72.0853,37.4077,51.8234,42.6194
"ENSG00000152475",2.48439,4.5224,9.01066,7.62681,5.25745,5.7789
"ENSG00000266640",0,0.376866,0,0,0,0
"ENSG00000131849",32.297,22.612,32.6636,25.0595,24.7851,26.0051
"ENSG00000083807",125.899,142.927,125.469,118.137,158.101,141.646
"ENSG00000252334",0,0,0,0,0,0
"ENSG00000265272",0,0,0,0,0,0
"ENSG00000119574",142.497,136.116,170.355,132.45,123.823,129.743
"ENSG00000264910",0.828128,0,0.750888,0.363181,0.751064,0.361181
"ENSG00000130724",828.128,970.431,909.326,892.7,1034.22,938.349
"ENSG00000130725",857.941,849.834,847.753,901.779,946.717,843.72
"ENSG00000099326",101.162,55.9041,64.4224,56.7192,72.6349,34.317
"ENSG00000197372",0.414064,0.376866,0,0,0,0
"ENSG00000197372",0,0.376866,0.750888,0.363181,0.375532,0
"ENSG00000261221",5.7969,3.76866,4.12989,1.45273,2.62872,1.44473
"ENSG00000184731",9.10941,9.04479,8.63522,11.2586,15.0213,7.22363
"ENSG00000143727",1079.05,1000.96,922.842,1024.17,1022.2,983.136
"ENSG00000172554",0,0,0,0,0,0
"ENSG00000115705",0.828128,0.753733,0,0.363181,2.25319,1.08354
"ENSG00000225619",0,0,0,0,0,0
"ENSG00000171853",154.86,146.601,173.455,172.148,134.441,153.141
"ENSG00000234171",85.2972,93.8397,92.3593,80.2631,84.8703,86.6835
"ENSG00000118004",0,0,0,0,0.375532,0.361181
"ENSG00000151360",0,0,0,0,0,0
"ENSG00000214866",0,0,0,0,0,0
"ENSG00000264071",0,0,0,0,0,0
"ENSG00000207192",0,0,0,0,0,0
"ENSG00000134321",0.414064,0.753733,0.375444,0,0,0.361181
"ENSG00000151692",327.525,317.698,305.236,304.346,266.252,296.891
"ENSG00000221255",0,0,0,0,0,0
"ENSG00000225642",0,0,0,0,0,0
"ENSG00000115738",438.08,365.937,361.553,401.315,359.76,377.435
"ENSG00000151693",288.189,281.519,293.597,275.292,261.37,277.748
"ENSG00000119203",564.784,538.542,524.12,525.524,505.091,529.492
"ENSG00000134330",181.774,192.579,181.34,184.496,222.315,191.065
"ENSG00000115750",309.72,295.086,274.45,302.893,292.54,266.913
"ENSG00000134317",37.2658,30.5262,28.9092,34.8654,25.1607,32.1451
"ENSG00000172059",150.305,148.485,135.911,124.934,140.073,112.327
"ENSG00000171848",1789.17,1391.77,1372.62,1985.88,1503.63,1621.34
"ENSG00000163009",8.69535,4.14553,1.12633,9.07954,7.13511,2.88945
"ENSG00000264030",0,0,0,0,0,0
"ENSG00000115756",734.136,672.706,840.995,804.447,795.377,751.257
"ENSG00000243819",0.414064,1.1306,1.87722,2.90545,2.25319,1.44473
"ENSG00000143882",9.93754,10.9291,9.76155,6.17408,10.5149,11.5578
"ENSG00000239053",0,0,0,0,0,0
"ENSG00000162975",12.836,11.306,13.8914,14.5273,14.2702,14.8084
"ENSG00000150873",0,0.753733,0,1.08954,0.375532,0
"ENSG00000162976",70.805,63.3136,71.3344,69.7308,77.3596,85.2388
"ENSG00000207267",0,0,0,0,0,0
"ENSG00000224177",0,0.376866,0,0,0,0
"ENSG00000201610",0,0,0,0,0,0
"ENSG00000196208",1.24219,0.376866,0.375444,0.363181,0.375532,0.361181
"ENSG00000251718",0,0,0,0,0,0
"ENSG00000239899",0,0,0,0,0,0
"ENSG00000134324",281.978,263.053,287.59,219.362,178.002,191.787
"ENSG00000265056",0,0,0,0,0,0
"ENSG00000264089",0,0,0,0,0,0
"ENSG00000071575",124.219,144.717,117.889,91.1585,75.8575,72.2363
"ENSG00000264370",0,0,0,0,0,0
"ENSG00000079785",1519.62,1483.35,1461.23,1449.46,1367.31,1437.14
"ENSG00000202160",0,0,0,0,0,0
"ENSG00000223850",0,0,0,0,0,0
"ENSG00000134323",0,0,0,0,0,0
"ENSG00000210825",0,0,0,0,0,0
"ENSG00000214843",0,0,0,0,0,0
"ENSG00000236348",0,0,0,0,0,0
"ENSG00000163032",0.414064,0.753733,0.375444,0.363181,0.375532,0.722363
"ENSG00000178295",252.165,193.332,193.729,200.113,193.024,189.981
"ENSG00000151379",0,0,0,0,0,0
"ENSG00000170745",0,0,0,0,0,0
"ENSG00000266738",0,0,0,0,0,0
"ENSG00000213403",0,0,0,0,0,0
"ENSG00000228784",1.24219,0,0,0,0,0
"ENSG00000266059",0,0,0,0,0,0
"ENSG00000200763",0,0,0,0,0,0
"ENSG00000232800",0,0,0,0,0,0
"ENSG00000143878",97.3051,119.467,134.409,1194.87,1195.32,1203.82
"ENSG00000143869",0,0,0,0,0,0
"ENSG00000218819",0,0,0,0,0,0
"ENSG00000264192",0,0,0,0,0,0
"ENSG00000222616",0,0,0,0,0,0
"ENSG00000119771",38.0939,42.209,34.1654,29.0545,37.9287,35.3958
"ENSG00000173960",214.485,214.06,218.133,211.008,216.682,205.151
"ENSG00000234946",0,0,0.375444,0,0,0
"ENSG00000222940",0,0,0,0,0,0
"ENSG00000232963",0,0,0,0,0,0
"ENSG00000233747",0,2.63806,2.62811,1.81591,1.1266,1.08354
"ENSG00000084676",110.141,111.929,121.268,110.044,81.866,110.521
"ENSG00000206732",0,0,0,0,0,0
"ENSG00000138092",201.649,162.053,171.578,167.79,153.593,149.529
"ENSG00000224165",1.65626,3.76866,3.75444,1.45273,3.75532,4.33418
"ENSG00000240913",0,0,0,0,0,0
"ENSG00000217643",0,0,0,0,0.375532,0
"ENSG00000237629",0,0,0,0.363181,0,0
"ENSG00000084733",1259.58,1366.16,1320.81,1259.88,1301.97,1299.53
"ENSG00000199872",0,0,0,0,0,0
"ENSG00000214465",0,0,0,0,0,0
"ENSG00000237951",0,0,0,0,0,0
"ENSG00000157833",7.45316,10.5523,10.137,7.62681,12.017,6.14008
"ENSG00000138029",689.831,738.281,670.543,667.164,629.392,688.412
"ENSG00000138018",901.418,889.028,847.002,886.163,883.627,872.614
"ENSG00000157856",0,0,0,0.363181,0,0
"ENSG00000173557",0,0,0,0,0,0
"ENSG00000171303",0,0,0.375444,0.363181,0,0.361181
"ENSG00000157851",0,0,0,0,0,0
"ENSG00000084764",113.04,124.743,119.391,140.188,139.322,149.529
"ENSG00000229122",0,0,0,0,0.751064,0
"ENSG00000138080",0.414064,0,0.750888,0.363181,0,0.722363
"ENSG00000138030",32.7111,29.0187,30.0355,34.1391,25.9117,22.0321
"ENSG00000143994",2.07032,3.3918,3.379,3.995,3.37979,3.25063
"ENSG00000163792",0,0,0,0,0,0
"ENSG00000138085",542.01,649.341,585.317,610.871,724.026,623.399
"ENSG00000084774",450.502,377.62,427.631,449.619,402.946,454.366
"ENSG00000163793",0.414064,0.376866,0,0,0,0
"ENSG00000138100",0.828128,3.01493,3.00355,1.45273,3.75532,3.61181
"ENSG00000115234",454.228,445.079,440.396,432.549,514.103,448.587
"ENSG00000115216",484.869,536.658,550.026,423.106,457.398,452.56
"ENSG00000157992",0.414064,0,0,0.363181,0.751064,0
"ENSG00000084734",0,0,0,0,0,0
"ENSG00000221843",0,0,0,0,0,0
"ENSG00000163798",245.54,253.631,248.544,240.426,219.311,248.493
"ENSG00000265321",0.414064,0,0,0,0,0
"ENSG00000075426",370.173,387.419,412.989,616.319,589.961,622.677
"ENSG00000163803",1.24219,3.01493,4.50533,2.90545,0.751064,2.16709
"ENSG00000222232",0,0,0,0,0,0
"ENSG00000163811",1777.99,1719.64,1638.44,1916.51,1821.33,1796.15
"ENSG00000264994",0,0,0,0,0,0
"ENSG00000265145",0,0,0,0,0,0
"ENSG00000189350",5.7969,2.2612,3.75444,2.54227,3.37979,5.41772
"ENSG00000115295",67.9065,64.4442,54.064,63.9199,69.4734,61.762
"ENSG00000119801",86.1254,102.508,79.5942,110.407,114.913,89.573
"ENSG00000207405",0,0,0,0,0,0
"ENSG00000172954",301.439,297.724,290.969,275.292,305.308,268.358
"ENSG00000201671",0,0,0,0,0,0
"ENSG00000013016",21.1173,32.7874,36.4181,35.955,22.1564,28.5333
"ENSG00000021574",310.962,300.363,283.085,291.271,285.404,282.444
"ENSG00000152683",477.416,483.143,433.638,358.823,429.233,389.353
"ENSG00000229816",0.414064,0.376866,0.375444,0,0.375532,0
"ENSG00000119820",314.275,316.568,290.969,301.441,300.05,312.422
"ENSG00000115760",405.783,386.665,452.786,357.007,315.071,434.14
"ENSG00000207653",0,0,0,0,0,0
"ENSG00000018699",369.345,363.299,386.332,391.873,376.659,392.604
"ENSG00000265057",0,0,0,0,0,0
"ENSG00000230876",0,0,0,0,0,0
"ENSG00000049323",284.876,289.81,317.25,360.276,260.244,344.567
"ENSG00000252246",0,0,0,0,0,0
"ENSG00000152689",0.828128,1.88433,0.375444,0,0.375532,0.361181
"ENSG00000238038",0,0,0,0,0,0
"ENSG00000187999",0,0,0,0.363181,0,0
"ENSG00000265301",0,0,0,0,0,0
"ENSG00000207255",0,0,0,0,0,0
"ENSG00000261899",770.159,762.778,682.452,748.517,648.544,737.171
"ENSG00000150938",770.159,762.778,682.452,748.517,648.544,737.171
"ENSG00000205221",0,0,0,0,0,0
"ENSG00000252518",0,0,0,0,0,0
"ENSG00000152133",253.821,240.064,223.765,168.153,179.504,201.539
"ENSG00000003509",180.946,171.851,165.195,148.904,171.618,148.446
"ENSG00000115828",0,0.753733,0.375444,1.08954,1.50213,1.44473
"ENSG00000115841",22.3595,32.7874,23.653,25.4227,29.667,32.5063
"ENSG00000232973",4.96877,6.40673,6.38255,8.71635,8.63724,6.14008
"ENSG00000199603",0,0,0,0,0,0
"ENSG00000227770",0,0,0.375444,0,0,0
